authorDisplayName,textDisplay
@user9108,Yg ngatain lebih najis
@user9109,Ta*i
@user9110,Pov dikasih motivasi sama bocah kosong😂
@user9111,"Ayolaah para netizen sesekali kita mikir positif, positif kalau ini didislike aja"
@user9112,Udah bener jadi yutuber aje ga usah jdi wapres kalo boleh akitifn lagi akun fufufafa itu😅
@user9113,Cak laga tes ujian BUMN yok Skor siapa yg paling tinggi gelelngla ngelawan sikawan ini biarpun paling nilaiku dibawah rata rata
@user9114,Raja karbit lvl 1000
@user9115,Yuk ganti yuk
@user9116,"Sebenarnya saya kurang bisa menangkap motivasi dalam video ini dan mengenai kata &quot;AI bukan ancaman&quot; menurut saya itu tidak sepenuhnya benar, karena kebanyakan orang yang ketergantungan dan menyalahgunakan AI sehingga hal tersebut berpotensi menjadi ancaman baik itu dirinya sendiri maupun negara. Tapi saya juga cukup miris dengan orang-orang yang dengan mudah mencela tanpa ingin diajak sedikitpun bekerja sama membangun negara menjadi lebih baik. Dari pandangan saya, orang-orang telah dibutakan oleh latar belakang beliau yang terbilang tak terlalu sempurna dan menjabat menjadi wapres dengan instan. Orang-orang berbondong-bondong ingin menjatuhkan beliau padahal kita tau hal ini tidak mudah dan sebuah negara tanpa pemimpin pun juga akan hilang arah. Maaf kalau kesannya sok pintar dan kalimat saya tidak berbobot, soalnya saya sendiri juga bingung dengan situasi negara saat ini."
@user9117,"Mundur aja jd wapres ngk bermutu, mending ganti sama KDM/AMRAN lebih bijak berwibawa pintar dan amanah,dr pd yg ini ngk ada gunanya sama sekali sampah pemerintah"
@user9118,Yaudah dehh iyaa gua percayaaa... <br><br>Sama gus dur
@user9119,Kenapa yang DISLIKE kok gak muncul ya?
@user9120,Emg gad
@user9121,Mas masyarakat butuh kerja termasuk saya sangat sulit sekali kerja sekarang gak usah ngomong peradaban pekerjaan susah undang saya mas saya siap di interviews biar mas gibran tau susahnya pekerjaan di negara Indonesia terbentur oleh pungli orang dalam peraturan berkas usia dll apa lagi orang dalam sangat berpengaruh.
@user9122,Up
@user9123,FOKUS BERSIHIN KORUPSI MALING DUIT RAKYAT AJA DULU FOKUSIN BROOOOO!!!!!!!
@user9124,Bot like ytnya kka 500/like
@user9125,weddeeh udah 100k aja nih like nya. Biar apa sih bang beli like begitu wkwk
@user9126,Ngomong opoooo.... 😁😁😁🤣🤣🤣🤣
@user9127,"Hoampppp,,,,"
@user9128,Cuma bisa ngebacot
@user9129,"Nah gini dong bikin akun, jadi kalo mau kritik kan bisa direct. Janji yah ga tutup akun sama apload vidio baru lagih.<br>Monolog yg sangadd kontradiktif dengan realita dan &quot;ece able&quot;  Sekali.. 😊"
@user9130,Jadi pengen adu panco sama gibran😅
@user9131,Gibran  tetap Wapres Terbaikku sepanjang Masa😎😎
@user9132,Gatau ini sarkas atau emang buzzer
@user9133,"Bran .. mending lu cabut dah buat ngurus negeri ini .<br>Elu itu gak kompeten ,ngurus negara bukan cuma dateng ke kesekolahan ngasih susu apalagi ngurusin rambut .<br>Receh banget lu !!!<br>Banyak banget PR negeri ini dan elu belum memulai satu pun .<br>Mending elu cabut dah daripada negara ini tambah rusak ."
@user9134,itunggu konten selanjutnya. komen2nya sangat menghibur. Anda adalah pemersatu bangsa yg sebenarnya.
@user9135,semoga cepet LENGSER!!!
@user9136,"Buset, dibayar berapa ampe like sebanyak ini😂😂😂"
@user9137,Wapres 😂
@user9138,KEMARI HANYA MENAMBAHKAN DISLIKE
@user9139,Yg like bot kah? :v
@user9140,"Kesini cuma mau ngasih dislike 👎🏼 sorry ya. Bikin video demografi tanpa solusi. Pikirin rakyat yg makin susah, lapangan kerja makin sulit, ekonomi makin membuat rakyat tercekik. Jgn cuma omong kosong di depan layar dengan membaca naskah. Rakyat gak butuh kata - katamu !"
@user9141,Aku lebih tertarik baca kolom komentar🙏🙏
@user9142,Heleh...
@user9143,Wkwkwkwkwkkwkwkkwkwkkwkwkkwwkkwkwkwkkwkwkwkwkwkw
@user9144,keren mas wapres👏<br><br><br><br>tapi bo&#39;ong
@user9145,Kasihan ya
@user9146,INDONESIA MERDEKA TAHUN 1945...<br>❤❤❤❤❤❤❤❤❤
@user9147,Anjir sekelas wapres aja BELI LIKE WKWK
@user9148,malu lah wak kalau dislike nya banyak😂
@user9149,@FFBieeL13  di umpetin dislikenya cok
@user9150,​@@HerlandFazriudah 146K dislikenya
@user9151,MENCRET
@user9152,Modol cing gede
@user9153,Ape si bocah kosong?
@user9154,Wakakakakakakakakakakakakakkakakakaakkakaakk cuma bisa ngakak......malu yaaa....pnya wapres bgni.....hasil bonus anak.presiden ya bgni hasilnya......
@user9155,Tadinya yg like dua rebuuu tapi buzzer dikerahkan biar ga MALU 😅 dan gw kesini buat dislike video ga bermutu
@user9156,mual woyy 🤮
@user9157,Bapak n anak sama² planga plongo... Aura hasil nepotisme nya kuat😂🧠
@user9158,biasanya cm ngomongin soal paha syahrini
@user9159,Tong Kosong
@user9160,Pak Prab pasti bangga
@user9161,semoga mas gibran panjang umur tambah ganteng dan tambah tinggi dikit dan bisa menaungi warga indonesia bersama pak brabowo
@user9162,𝖐𝖔𝖘𝖔𝖔𝖔𝖔𝖔𝖔𝖓𝖌
@user9163,Wapres terburuk sepanjang masa
@user9164,Semangat wapres<br>Kerja nyata untuk rakyat indonesia<br>Maju terus<br>Semoga sehat lalu❤
@user9165,buset pada dateng kesini buat numpang dislike kah?<br><br><br><br>Sama😂
@user9166,WKWKWKW buzzer like mana suaranya anjerrr
@user9167,"DIH NAJIS PAKE BUZZER LIKE WKWKWKW, GEMBEL"
@user9168,"Kesini cuma mau cek dislike, sekarang jumlah like nya udah lumayan etapi gak pake bot kan ya itu? Gak beli buzzer kan? Trust issue"
@user9169,"iya make bot ini, bukan buzzer, bot like lebih murah, lgi nabung dia buat nnti pilpres 2k29😂"
@user9170,dislike nya tembus berapa ?<br>19juta kh?<br>eh 19juta kan lapangan pekerjaan yg di janjikan(cuma janji)
@user9171,"Dislike juga suara rakyat. Harusnya peka, gue salah apa sih. Malah dilawan bom like. Astagfirullah."
@user9172,Capek nyari komentar positif 😢<br><br>Bang udahh bang 😭😭😭
@user9173,"Malu ihhhh, ngomong bonus demografi tapi gak bisa cari kerja sendiri. Ihhhhhh malu tauuuuuuu"
@user9174,"Kesini Cuma Buat DisLike Udh, Videonya GK ditonton.."
@user9175,"Pak saya orang awam, orang bodoh dan tidak kompeten di bidangnya,,,, tapi boleh gak saya ketemu bapak untuk sekedar bertukar pikiran dan sharing ilmu,, mungkin bapak bisa sedikit kasih info ke saya yg blm faham ini... ?"
@user9176,BUKTIKAN DONG..KENYATAAN SEKARANG BANYAK YANG JADI PENGANGGURAN...😜
@user9177,"Anjing semua ini yg Hatespeech, gini-gini ini wapres kita cuy. WAPRES NEGARA KITA. TERIMALAH NASIB KELAM INI."
@user9178,Lo ajg
@user9179,"Maas mundur mas please,"
@user9180,Anggaran rakyat keluar lagi 500 juta buat nambal dislike.... gak bisa berkata2 gw
@user9181,Nepo baby kok ngomong bonus demografi... Kerja aja masih dicariin bapaknya 😂
@user9182,Gak penting... kosong
@user9183,Mengundurkan diri adalah kalimat penting
@user9184,Lebih seru baca komentar netizen daripada videonya 😂
@user9185,Yg like pasti penjilat mulyono
@user9186,😂 dah lah mas skip aja lah.
@user9187,LAGI BELAJAR BACA TELEP... YA GIB
@user9188,Mana nin 58%.?
@user9189,Bonus demografi??? Solusinya perbaiki pemerintahan yg Korup dan Buka Loker 19 jt Loker biar GAK Banyak yg Nganggur. Paham gak Gibran ini???
@user9190,Ruang kita ...gaes
@user9191,Inilah sosok mas Atmint 😊
@user9192,Yg like ini otaknya minus
@user9193,😂😂😂😂
@user9194,Ngomong apa seh Mas? Sampean aja kerjaan masih dicarikan Bapak dan Paman Usman 😢
@user9195,😂Kampret...
@user9196,Ini AI atau Asli ya
@user9197,"Mundur aja mas, gak usah jadi Wapres, gak cocok sampean.. coba bikin bisnis pake AI aja..."
@user9198,LOL
@user9199,"Kepedean, padahal Prabowo tidak butuh dia dan bapaknya tapi cuma mau memanfaatkan jaringan bapaknya yang masih dibawah kekuasaan."
@user9200,"Anjir ,,,pake jasa like apa gmana nih? Ngapa meroket bgt likenya 😂"
@user9201,Semangat buat para komentator 😂😂😂
@user9202,"Oh ini anaknya yg bilang 11 ribu triliun dikantong saya? <br>Atau anak orang yg bilang 60 ribu lebih yg udah order mobil esemka, oh ini anak orang yg bilang 1000 traktor buat petani ya PT udah bikin tapi nggak di beli ko kalian mau sih milih dia?"
@user9203,"Kalau lagi banyak pikiran , stres. Atau gabut mampir ke akun ini buat baca komenn&quot; maka mood mu akan lebih baik , 😂😂😂"
@user9204,Kesini cm mau dislike doang
@user9205,"intip like &amp; dislike, lebih banyak dislike daripada likenya wkwkwk"
@user9206,"Keren banget.. baca sambil baca teks🤭 coba kalo bicara di depan mahasiswa tanpa teks, beda banget… ang ing eng"
@user9207,Numpang dislike.<br><br>Udah ada berapa nih skrg dislikenyaa
@user9208,"Like 107rb , Dislike 141rb"
@user9209,107 rb = para ternak2nya
@user9210,"@@Lastri40 gw screenshot kemarin lusa like masih 8k, dislike 88k.. pertanda apakah? BUZZER WKWK"
@user9211,@ Udah dibantu buzzernya aja masih lebih banyak yg dislike. Wkwkwkwk
@user9212,bjir likenya dibot awkwkw
@user9213,"Generasi muda Mau belajar Ai, internet aja belum tentu merata sampai ke pelosok kampung, beberapa daerah ga butuh Makan siang gratis, tp sekolah gratis. <br><br>Gimana mau belajar Ai, sekolah dasar aja susah, buta huruf masih banyak. Ini ngajak anak muda Indonesia bagian mana? Yg di kota besar saja kah?<br><br>Hayuk Mas liat kondisi petani muda yg sekarang beralih jadi tiktokers biar di sawer, itu mereka juga memanfaatkan teknologi untuk dapetin uang dengan cara yg mereka anggap benar. Kita masih krisi membaca / darurat literasi. Ai harus bisa prompting yg tepat, mau ngetik prompting tp darurat literasi 😢"
@user9214,"meskipun like 1jt, kolom komen tak bisa bohong wkwk"
@user9215,walaupun kadang bisa bohong juga wkw
@user9216,Saya bangga jadi diri saya sendiri😂
@user9217,"Saya menantikan konten selanjutnya, cuma mau liat komen jir lucu banget 😂😂"
@user9218,Buzer bekerja keras untuk menutupi😅
@user9219,😅😂😅😂😂PREeeeTtt...
@user9220,cape deeeeeeh.
@user9221,Gue kesini cuma mau liat komen dan mau tau video buat perbandingan antara video Wapres yang tekstual dan video yang sebelah yang natural tapi logis dan berisi mudah dipahami hehe
@user9222,vibesnya kaya video tugas kuliah
@user9223,Cuma kek presentasi depan kelas🗿
@user9224,M4htah reh481lit45 m4l4h j4d1 vv4pr35. 😂😂
@user9225,Komen2nya syahduuu syekaliiiii.... 😅😅😅😅
@user9226,"kok gak muncul jumlah dilike nya ya,,,hahaha"
@user9227,😂😂Ngemeng apaan sih lu...
@user9228,Orang mau ke sini Karena pingin klik dislike 👏👏👏👏
@user9229,"kwkwk 107k Like dalam sehari, WAPRES NYEWA BUZZER 🤣🤣🤣"
@user9230,"Halah nyocot, pengalihan isu<br><br>investor aja banyak yg kabur ga jadi Inves di indo"
@user9231,Like nya tiba2 meroket wkwk
@user9232,"Anjir 100 RB org like , penasaran sama SDM yang like mana nih org nya yg Like please komen"
@user9233,Film jumbo yang produksi filmnya aja berproses sampe 5 tahun dikomen sama orang yang dapet jabatannya tiba2 jadi 😂😂😢
@user9234,🤣
@user9235,Mending ngejunk lagi di kaskus bang
@user9236,bonus demografi apanya? bonus jadi wapres kali😅
@user9237,Luar biasa keren banget bapak Sby
@user9238,Ternyata di Indonesia bukan cuma tugu yang lorem ipsum tapi isi otak wapres pun lorem ipsum 😂😂
@user9239,Yang gak suka banyak tapi kok bisa kepilih kan aneh
@user9240,"Silahkan mundur aja Bung!! Anda gak diterima di Negeri ini, anda dapat kesempatan juga krn Bapak dan Paman anda"
@user9241,"Komen nya serem serem amat, kita doakan supaya dapat hidayah dan menyerahkan jabatannya kepada yang profesional, adil dan makmur agar rakyat indonesia sejahtera tidak seperti saat ini, <br>Negara kita kaya dan hanya pejabat dan oligarkhi yg menikmatinya, semoga cepat sadar pejabat korup yg mungkin pikirannya hartanya akan di bawa mati dan dapat mensejahterakan keturunannnya, padahal itu rezeki keturunannya yg di ambil duluan sehingga generasi penerusnya akan sangat sengsara karena buminya sudah di rusak di awal"
@user9242,"planga plongo tok Ra becus kerja <a href=""http://www.youtube.com/results?search_query=%23mundurjadiwapres"">#MUNDURJADIWAPRES</a>"
@user9243,kesini cuma mau dislike.. lalu pergi..
@user9244,Karepmu ae bran.. Bran<br>Ngomong apa jg tetep terlihat gedabrus.<br>Isi adalah kosong.. Kosong ya tetep kosong. Mhn maap
@user9245,Vidio ini banyak banget yg dislike ketimbang like.. artinya rakyat dah muak dan gak suka
@user9246,Bodoh
@user9247,Jabatan boleh dapet melanggar aturan. MK.... .......
@user9248,Komen2 sangat inspiratif videonya skip aja lah😂😂😂😂😂
@user9249,masih hebat keponakan gw ya ...😅
@user9250,"Ngundurin diri lahh,tau diri, rakyat udah gasuka !!!"
@user9251,GAJELAS
@user9252,😂😂😂😂😂😂 .. ANE MAH FOKUS BACA KOMEN AJA AH..
@user9253,"Mending gw liat raymond chin, lebih ber isi omongannya dan materinya"
@user9254,Hidup jokowi
@user9255,Udah yapping nya?
@user9256,BAGUSAN VIDEO YANG. <br>WI WOT DE TOK. NOT ONLI TOK DE TOK. <br>😂😂😂😂😂
@user9257,Bonus demografi tp lowongan kerja aja susah.. Jangan blg gt pak wapres. Lu kira ini hal baik?
@user9258,"Wapres terburuk sepanjang masa, omonganya kosong . Ga usah banyak omon. Penuhin janji 19jt lapangn kerja"
@user9259,"Parah bet wakil presiden image ke masyarakat kek gini njir lah,liat komen gak kuat Nerima fakta😂, sampe beli bot like loh ,udh kacau sih😅"
@user9260,"Wawasannya sangat luas sekali, seluas lubang semut"
@user9261,Wakil beban 😂
@user9262,Jabatan hasil ordal LICIK &amp; PERUSAK UU Negara. Gk pantas lu hidup dasar Biadab
@user9263,"kerja keras pemerintah sebelumnya?<br>kerja keras korupsi nya kh, hukuman buat koruptor ini nggak setimpal sama yang mereka lakukan"
@user9264,Terbaik
@user9265,KOK KOMENNYA MENGECAM SEMUA 😂
@user9266,Kosong
@user9267,Zonk
@user9268,"ngemeng ape si,..kalo kerjaan aja masih di cariin bapakke,...masa kita-kita mau dengar,...kocak"
@user9269,Bersyukurlah seorang anak yg kerjaan saja di cariin bapaknya
@user9270,Plagiat Plagiat suara lu gak enak narasinya datar banget 😂
@user9271,Mantab Mas Wapres kuu...❤❤❤
@user9272,MALU APA MALU<br>MIKIR APA MIKIR. <br>NGACA APA NGACA<br>BABA LU AJA BELEPOTAN. <br>RUSAK UDAH RUSAK EUY... <br>WKWKWKWKWKWK. <br>MENDINGAN JUGA BELAJAR DULU SONO JADI RT.. 😂😂😂😂😂
@user9273,"Vangke lah, pakai bot sampai 107 k like 😂😂.<br>Mental pecundang akan tetap jadi pecundang😂"
@user9274,Apakah paham dan mengerti dengan apa yang di katakan????
@user9275,"BONUS DEMOGRAFI YANG MANA NIH ?<br><br>PUNCAK DEMOGRAFI DENGAN JUMLAH PENGANGGURAN YANG BANYAK &amp; PHK YANG MARAK. ITU (?)<br><br><br>Saya ini akhirnya dapat warisan jabatan walaupun cuma wakil, yah lumayan lah<br>Itu berkat upaya keras Pak liek saya &amp; para pendukung Bapak saya ."
@user9276,Mundur wir <br>Rkyat udh muak orng kek elu <br>Jadi simpenen syhrini aja katanya pingin teteknya syhrini..
@user9277,Ngeri juga bot ternak mulyono nya sampe 107rb 🤣
@user9278,"Pintermu ora sepiruo,tp bejomu ra kiro kiro"
@user9279,"Bapak dan anak sama saja, perusak tatanan negara . Gak mutu jadi Wapres."
@user9280,Pengen muntah gw
@user9281,"Gimana ini judulnya sama dg ini<br> <a href=""https://www.youtube.com/watch?v=e5gGf--7YtU"">https://youtu.be/e5gGf--7YtU?si=odBAeLXvnL6DCv22</a>"
@user9282,"Mau di mirip2in kaya video raymond chin, editornya sih keren, pemerannya itu lemess 😂"
@user9283,Cuma mau dislike aja sih
@user9284,Iki tim asline sopoo??😢
@user9285,"Ngomong apa &#39;bran, sok iyeh ngomong.Ngomong aja mbakelo. <br>Di ajak diskusi di kampus² aja ga berani karena sudah dapat dipastikan pasti akan gagap dlm menjawab🤣"
@user9286,"Orang TOLOL vs Orang Cerdas (<a href=""https://www.youtube.com/watch?v=e5gGf--7YtU"">https://youtu.be/e5gGf--7YtU?si=he5vIvKXUAmQMgL6)</a>"
@user9287,Banyak anak SMA yang otaknya jauuuuhhhhhh berkualitas dari orang ini
@user9288,"Anak Sekolah sengaja di bodohkan dengan Kurikulum Merdeka di era Pakde, supaya cuma anak nya Pakde doang yang ngerasa lebih pinter dari anak sekolah pada umumnya."
@user9289,Pinter di mata bapak nya planga plongo di mata masyarakat indonesia
@user9290,Yang dislike kok 57% ya ???
@user9291,"Terkadang kasihan juga liat Mas Gibran. Blio harus menjadi penghimpun suara bagi presidennya, penyelamat nama bapaknya, tangga karir kerabat2nya, benteng kepentingan para circle nya. Sungguh berat bebannya... 😢"
@user9292,"Mana tuh jutaan lapangan kerja??<br>Sritex aja ga berhasil di selamatkan, karyawan sritex cm jadi alat kampanye dia aj. <br>Masih percaya anda rakyat indonesia yg cerdas sm orang ini??"
@user9293,❗❗PERINGATAN❗❗<br>Video ini dapat mengakibatkan Kejang² dan mual² serta Kecirit d celana<br><br>Mnding di hapus aj
@user9294,kayaknya memang lebih asik nyimak komen..  daripada tayangan video
@user9295,Kenceng amat tu bot ya. Bot like vs rakyat
@user9296,Saya mute suaranya cuman liat komenan
@user9297,Ampas
@user9298,bro ini sedang baca teks ya?
@user9299,Salam satu langit. Tukang gelasan layangan hadir menyimak.<br><br>Semoga... Semoga semoga... ❤
@user9300,"Video ini buat apa sih😅, sana debat sama mahasiswa😅, baru isi kepalanya bisa keliatan, bonus demografi udah script lama, gacocok dibahas pas kondisi negara sedang spt ini, share video2 komedi kayak biasanya aja lebih cocok 🙏"
@user9301,Gak kebayang ngapalinnya berhari hari😂
@user9302,NAJIS Bet Dah<br>Jabatan maruk sekeluarga <br>Perusak UU<br>Noh IKN mangkrak noh &quot;ide e wong gendeng&quot;
@user9303,Mantap wapresku 👍🏼
@user9304,"Mas kalo 6 menit gak dapet adsense, baru main yutub ya?"
@user9305,"Gimana ini pak Wapres, sepertinya banyak yang tidak menyukai anda, padahal mayoritas Rakyat Indonesia Sudah memilih Prabowo Gibran, tapi disetiap sudut tempat ngopi diskusi tentang Prabowo Gibran selalu negatif. Ya ada juga yang positif penilaianya tapi itu rata rata yang jadi pejabat. Namun setelah berkomentar positif tentang anda mereka kok tersenyum kecil, seolah gak sadar hbs ngomong apa. Bagi saya anda adalah Representatif Pemuda dalam perjuangan Tolong upgrade. Karena nasi sudah jadi bubur"
@user9306,Buka vidio - pause - baca komen. Adalah saya 🤣🤣🤣
@user9307,"Bersyukur mas gibran cari kerja di bantu bapak... skarang cari kerja mas... mending di betah&quot;,in dri para keluar cari kerja susah😅"
@user9308,"Ngomongin bonus demografi disaat, phk sana sini 😂"
@user9309,"Ha bonus demografi dgn cara dagang? lo sndiri jualan aj gk laku, maknya minta giftaway jabatan..."
@user9310,"Yang bikin saya heran, ko kalian baru sadar sekarang ??<br>Kemaren pas pemilihan pada kemana wuuuuuy"
@user9311,Dulu itu sangat overpower PDIP dan Mulyono Itu adalah sebuah combo maut <br>Orang-orang yang biasanya mencoba menantang kena cancel dan langsung tenggelam <br><br> antara 2014 sampai 2019 itu sistemnya sangat terorganisir kalau ada isu pelemahan secepatnya langsung ditenggelamkan beda cerita dengan sekarang mereka berdua udah pecah kongsi tapi Kramat Mulyono udah sangat kuat di Konoha ini karena sudah 10 tahun 🗿
